preprocessing,model,k1,b,query,rank,doc,score,grade
raw,vector,,,7,56,993,0.060645,0
raw,vector,,,7,57,1229,0.057154,0
raw,vector,,,7,58,254,0.056794,0
raw,vector,,,7,59,373,0.056317,0
raw,vector,,,7,60,698,0.056041,0
raw,vector,,,7,61,1277,0.055488,0
raw,vector,,,7,62,569,0.055049,0
raw,vector,,,7,63,572,0.054792,0
raw,vector,,,7,64,39,0.053440,0
raw,vector,,,7,65,638,0.053239,0
raw,vector,,,7,66,999,0.052217,0
raw,vector,,,7,67,564,0.052159,0
raw,vector,,,7,68,612,0.051865,0
raw,vector,,,7,69,70,0.050865,0
raw,vector,,,7,70,709,0.050256,0
raw,vector,,,7,71,636,0.050184,0
raw,vector,,,7,72,901,0.050139,0
raw,vector,,,7,73,10,0.049600,0
raw,vector,,,7,74,946,0.048896,0
raw,vector,,,7,75,988,0.048447,0
raw,vector,,,7,76,1356,0.048356,0
raw,vector,,,7,77,62,0.047110,0
raw,vector,,,7,78,1311,0.046679,0
raw,vector,,,7,79,708,0.046559,0
raw,vector,,,7,80,971,0.046324,0
raw,vector,,,7,81,1244,0.046311,0
raw,vector,,,7,82,1107,0.045852,0
raw,vector,,,7,83,250,0.045781,0
raw,vector,,,7,84,541,0.045708,0
raw,vector,,,7,85,441,0.045310,0
raw,vector,,,7,86,423,0.045203,0
raw,vector,,,7,87,413,0.045099,0
raw,vector,,,7,88,726,0.044638,0
raw,vector,,,7,89,1005,0.044377,0
raw,vector,,,7,90,530,0.044171,0
raw,vector,,,7,91,1147,0.044120,0
raw,vector,,,7,92,1218,0.043998,0
raw,vector,,,7,93,1310,0.043875,0
raw,vector,,,7,94,277,0.043856,0
raw,vector,,,7,95,203,0.043801,0
raw,vector,,,7,96,196,0.043615,0
raw,vector,,,7,97,1351,0.043496,0
raw,vector,,,7,98,927,0.043417,0
raw,vector,,,7,99,937,0.043393,0
raw,vector,,,7,100,845,0.043377,0
raw,vector,,,8,1,1083,0.197712,0
raw,vector,,,8,2,492,0.164144,0
raw,vector,,,8,3,19,0.148523,0
raw,vector,,,8,4,443,0.139931,0
raw,vector,,,8,5,122,0.123654,1
raw,vector,,,8,6,556,0.120738,0
raw,vector,,,8,7,461,0.111280,0
raw,vector,,,8,8,232,0.101777,0
raw,vector,,,8,9,711,0.096206,0
raw,vector,,,8,10,1311,0.095575,0
raw,vector,,,8,11,1322,0.095065,0
raw,vector,,,8,12,476,0.089197,0
raw,vector,,,8,13,1231,0.084504,0
raw,vector,,,8,14,1352,0.082363,0
raw,vector,,,8,15,48,0.079747,1
raw,vector,,,8,16,69,0.077258,0
raw,vector,,,8,17,923,0.077220,0
raw,vector,,,8,18,124,0.076950,0
raw,vector,,,8,19,753,0.076750,0
raw,vector,,,8,20,248,0.076542,0
raw,vector,,,8,21,433,0.073514,0
raw,vector,,,8,22,197,0.070231,3
raw,vector,,,8,23,251,0.070072,0
raw,vector,,,8,24,1193,0.064743,0
raw,vector,,,8,25,993,0.064523,0
raw,vector,,,8,26,1106,0.063662,0
raw,vector,,,8,27,1192,0.063555,0
raw,vector,,,8,28,655,0.063235,0
raw,vector,,,8,29,482,0.063176,0
raw,vector,,,8,30,1079,0.062023,0
raw,vector,,,8,31,117,0.061132,0
raw,vector,,,8,32,354,0.060786,1
raw,vector,,,8,33,815,0.059897,0
raw,vector,,,8,34,947,0.058942,0
raw,vector,,,8,35,1186,0.058892,0
raw,vector,,,8,36,36,0.058262,0
raw,vector,,,8,37,283,0.055563,0
raw,vector,,,8,38,537,0.054807,0
raw,vector,,,8,39,441,0.054202,0
raw,vector,,,8,40,1307,0.054030,0
raw,vector,,,8,41,93,0.054020,0
raw,vector,,,8,42,1336,0.053830,0
raw,vector,,,8,43,1347,0.053256,0
raw,vector,,,8,44,1104,0.052060,0
raw,vector,,,8,45,1114,0.051952,0
raw,vector,,,8,46,1310,0.051649,0
raw,vector,,,8,47,1179,0.051401,0
raw,vector,,,8,48,28,0.051120,0
raw,vector,,,8,49,56,0.050911,0
raw,vector,,,8,50,470,0.050048,0
raw,vector,,,8,51,325,0.049917,0
raw,vector,,,8,52,32,0.049203,0
raw,vector,,,8,53,988,0.048616,0
raw,vector,,,8,54,292,0.048470,0
raw,vector,,,8,55,932,0.048409,0
raw,vector,,,8,56,10,0.047930,0
raw,vector,,,8,57,1077,0.047887,0
raw,vector,,,8,58,1248,0.047835,0
raw,vector,,,8,59,540,0.047610,0
raw,vector,,,8,60,1247,0.047280,0
raw,vector,,,8,61,234,0.046920,0
raw,vector,,,8,62,1018,0.045770,0
raw,vector,,,8,63,230,0.045593,0
raw,vector,,,8,64,1115,0.045176,0
raw,vector,,,8,65,1015,0.045156,0
raw,vector,,,8,66,415,0.045149,0
raw,vector,,,8,67,927,0.044638,0
raw,vector,,,8,68,231,0.044319,0
raw,vector,,,8,69,196,0.044101,3
raw,vector,,,8,70,1350,0.043954,0
raw,vector,,,8,71,106,0.043925,0
raw,vector,,,8,72,973,0.042643,0
raw,vector,,,8,73,174,0.042319,0
raw,vector,,,8,74,360,0.042050,1
raw,vector,,,8,75,1000,0.042046,0
raw,vector,,,8,76,498,0.041954,0
raw,vector,,,8,77,189,0.041762,0
raw,vector,,,8,78,709,0.041621,0
raw,vector,,,8,79,58,0.041509,3
raw,vector,,,8,80,186,0.041354,0
raw,vector,,,8,81,469,0.041135,0
raw,vector,,,8,82,1040,0.041118,0
raw,vector,,,8,83,966,0.041093,0
raw,vector,,,8,84,808,0.041045,0
raw,vector,,,8,85,893,0.040978,0
raw,vector,,,8,86,421,0.040895,0
raw,vector,,,8,87,801,0.040889,0
raw,vector,,,8,88,946,0.040744,0
raw,vector,,,8,89,236,0.040711,0
raw,vector,,,8,90,1068,0.040585,0
raw,vector,,,8,91,1072,0.040431,0
raw,vector,,,8,92,365,0.040304,0
raw,vector,,,8,93,940,0.040219,0
raw,vector,,,8,94,559,0.039931,0
raw,vector,,,8,95,792,0.039642,0
raw,vector,,,8,96,1109,0.039629,0
raw,vector,,,8,97,370,0.039472,0
raw,vector,,,8,98,1355,0.039245,0
raw,vector,,,8,99,828,0.039136,0
raw,vector,,,8,100,541,0.038941,0
raw,vector,,,9,1,21,0.272475,2
raw,vector,,,9,2,326,0.233722,0
raw,vector,,,9,3,306,0.220699,0
raw,vector,,,9,4,1215,0.186107,0
raw,vector,,,9,5,45,0.180177,0
raw,vector,,,9,6,102,0.172565,0
raw,vector,,,9,7,46,0.164414,0
raw,vector,,,9,8,22,0.163248,2
raw,vector,,,9,9,528,0.151662,0
raw,vector,,,9,10,571,0.149543,0
raw,vector,,,9,11,875,0.134657,0
raw,vector,,,9,12,388,0.120640,0
raw,vector,,,9,13,763,0.119641,0
raw,vector,,,9,14,270,0.118803,0
raw,vector,,,9,15,5,0.107433,0
raw,vector,,,9,16,303,0.105790,0
raw,vector,,,9,17,398,0.104530,0
raw,vector,,,9,18,989,0.103762,0
raw,vector,,,9,19,534,0.101895,0
raw,vector,,,9,20,629,0.101749,0
raw,vector,,,9,21,846,0.100273,0
raw,vector,,,9,22,838,0.098690,0
raw,vector,,,9,23,739,0.094214,0
raw,vector,,,9,24,559,0.085685,0
raw,vector,,,9,25,1071,0.085541,0
raw,vector,,,9,26,145,0.081992,0
raw,vector,,,9,27,666,0.079918,0
raw,vector,,,9,28,1204,0.078384,0
raw,vector,,,9,29,269,0.077239,0
raw,vector,,,9,30,120,0.077153,0
raw,vector,,,9,31,743,0.076860,0
raw,vector,,,9,32,195,0.074902,0
raw,vector,,,9,33,310,0.074382,0
raw,vector,,,9,34,47,0.073008,0
raw,vector,,,9,35,1192,0.071912,0
raw,vector,,,9,36,1190,0.071869,0
raw,vector,,,9,37,168,0.071728,0
raw,vector,,,9,38,983,0.071376,0
raw,vector,,,9,39,347,0.071102,0
raw,vector,,,9,40,378,0.070013,0
raw,vector,,,9,41,655,0.069095,0
raw,vector,,,9,42,1258,0.068506,0
raw,vector,,,9,43,997,0.067136,0
raw,vector,,,9,44,872,0.064847,0
raw,vector,,,9,45,295,0.064706,0
raw,vector,,,9,46,839,0.064395,0
raw,vector,,,9,47,101,0.064350,0
raw,vector,,,9,48,1185,0.064315,0
raw,vector,,,9,49,554,0.063223,0
raw,vector,,,9,50,668,0.062312,0
raw,vector,,,9,51,784,0.062109,0
raw,vector,,,9,52,221,0.061823,0
raw,vector,,,9,53,848,0.061353,0
raw,vector,,,9,54,37,0.061328,0
raw,vector,,,9,55,260,0.061326,0
raw,vector,,,9,56,55,0.061305,0
raw,vector,,,9,57,1391,0.060555,0
raw,vector,,,9,58,1366,0.059106,0
raw,vector,,,9,59,775,0.057884,0
raw,vector,,,9,60,1393,0.057554,0
raw,vector,,,9,61,754,0.057473,0
raw,vector,,,9,62,670,0.056918,0
raw,vector,,,9,63,418,0.056883,0
raw,vector,,,9,64,789,0.056393,0
raw,vector,,,9,65,1147,0.055796,0
raw,vector,,,9,66,584,0.055363,0
raw,vector,,,9,67,772,0.055124,0
raw,vector,,,9,68,436,0.055051,0
raw,vector,,,9,69,847,0.054942,0
raw,vector,,,9,70,1126,0.054787,0
raw,vector,,,9,71,1152,0.054491,0
raw,vector,,,9,72,959,0.054341,0
raw,vector,,,9,73,963,0.053851,0
raw,vector,,,9,74,707,0.053821,0
raw,vector,,,9,75,623,0.053373,0
raw,vector,,,9,76,1161,0.052935,0
raw,vector,,,9,77,1039,0.052652,0
raw,vector,,,9,78,240,0.052627,0
raw,vector,,,9,79,144,0.052267,0
raw,vector,,,9,80,1395,0.052112,0
raw,vector,,,9,81,1002,0.052065,0
raw,vector,,,9,82,764,0.051992,0
raw,vector,,,9,83,856,0.051917,0
raw,vector,,,9,84,396,0.051827,0
raw,vector,,,9,85,98,0.051570,0
raw,vector,,,9,86,546,0.051359,0
raw,vector,,,9,87,123,0.050987,0
raw,vector,,,9,88,873,0.050544,0
raw,vector,,,9,89,41,0.050329,0
raw,vector,,,9,90,820,0.049879,0
raw,vector,,,9,91,1264,0.049667,0
raw,vector,,,9,92,489,0.049465,0
raw,vector,,,9,93,509,0.049206,0
raw,vector,,,9,94,1386,0.048615,0
raw,vector,,,9,95,305,0.048585,0
raw,vector,,,9,96,1159,0.048577,0
raw,vector,,,9,97,649,0.048515,0
raw,vector,,,9,98,464,0.048317,0
raw,vector,,,9,99,81,0.048186,0
raw,vector,,,9,100,139,0.047969,0
raw,vector,,,10,1,493,0.277505,0
raw,vector,,,10,2,949,0.194112,0
raw,vector,,,10,3,524,0.147262,0
raw,vector,,,10,4,302,0.143114,3
raw,vector,,,10,5,1009,0.136628,0
raw,vector,,,10,6,405,0.135988,2
raw,vector,,,10,7,1010,0.122693,0
raw,vector,,,10,8,781,0.118609,0
raw,vector,,,10,9,1199,0.115891,0
raw,vector,,,10,10,10,0.112951,0
raw,vector,,,10,11,691,0.108050,0
raw,vector,,,10,12,1286,0.103829,0
raw,vector,,,10,13,1264,0.101380,0
raw,vector,,,10,14,69,0.092268,0
raw,vector,,,10,15,1214,0.085600,0
raw,vector,,,10,16,1114,0.080912,0
raw,vector,,,10,17,1157,0.077638,0
raw,vector,,,10,18,1143,0.075872,0
raw,vector,,,10,19,332,0.075593,0
raw,vector,,,10,20,283,0.075454,0
raw,vector,,,10,21,1295,0.075116,0
raw,vector,,,10,22,1003,0.073947,0
raw,vector,,,10,23,328,0.070889,0
raw,vector,,,10,24,446,0.070763,0
raw,vector,,,10,25,621,0.069524,0
raw,vector,,,10,26,421,0.065482,0
raw,vector,,,10,27,1046,0.065398,0
raw,vector,,,10,28,1103,0.065294,0
raw,vector,,,10,29,360,0.062566,0
raw,vector,,,10,30,649,0.061552,0
raw,vector,,,10,31,830,0.060999,0
raw,vector,,,10,32,1355,0.059966,0
raw,vector,,,10,33,482,0.055549,0
raw,vector,,,10,34,436,0.054807,3
raw,vector,,,10,35,667,0.054258,0
raw,vector,,,10,36,791,0.054033,0
raw,vector,,,10,37,103,0.053858,0
raw,vector,,,10,38,874,0.053724,0
raw,vector,,,10,39,609,0.053294,0
raw,vector,,,10,40,612,0.051851,0
raw,vector,,,10,41,1290,0.051838,0
raw,vector,,,10,42,110,0.051703,0
raw,vector,,,10,43,540,0.051668,0
raw,vector,,,10,44,630,0.051283,0
raw,vector,,,10,45,1011,0.050746,3
raw,vector,,,10,46,127,0.050568,0
raw,vector,,,10,47,349,0.050505,0
raw,vector,,,10,48,616,0.049950,0
raw,vector,,,10,49,71,0.049755,0
raw,vector,,,10,50,586,0.049074,0
raw,vector,,,10,51,810,0.048663,0
raw,vector,,,10,52,656,0.047917,0
raw,vector,,,10,53,1187,0.047458,0
raw,vector,,,10,54,463,0.046844,0
raw,vector,,,10,55,1192,0.046829,0
raw,vector,,,10,56,1336,0.046777,0
raw,vector,,,10,57,1161,0.046458,0
raw,vector,,,10,58,1371,0.046240,0
raw,vector,,,10,59,575,0.046206,0
raw,vector,,,10,60,124,0.044722,0
raw,vector,,,10,61,413,0.044564,0
raw,vector,,,10,62,1313,0.044516,0
raw,vector,,,10,63,888,0.043925,0
raw,vector,,,10,64,1185,0.041937,0
raw,vector,,,10,65,1067,0.041129,0
raw,vector,,,10,66,232,0.041091,0
raw,vector,,,10,67,1312,0.041029,0
raw,vector,,,10,68,129,0.040652,0
raw,vector,,,10,69,1057,0.040554,0
raw,vector,,,10,70,190,0.040019,0
raw,vector,,,10,71,1335,0.039325,0
raw,vector,,,10,72,415,0.039100,0
raw,vector,,,10,73,1224,0.038799,0
raw,vector,,,10,74,462,0.038633,0
raw,vector,,,10,75,1298,0.038413,0
raw,vector,,,10,76,174,0.038372,0
raw,vector,,,10,77,330,0.038368,0
raw,vector,,,10,78,1269,0.038136,0
raw,vector,,,10,79,253,0.037867,0
raw,vector,,,10,80,635,0.036559,0
raw,vector,,,10,81,753,0.036534,0
raw,vector,,,10,82,811,0.036231,0
raw,vector,,,10,83,541,0.036178,0
raw,vector,,,10,84,1068,0.036143,0
raw,vector,,,10,85,97,0.035794,0
raw,vector,,,10,86,1227,0.035688,0
raw,vector,,,10,87,265,0.035603,0
raw,vector,,,10,88,786,0.035354,0
raw,vector,,,10,89,19,0.035328,0
raw,vector,,,10,90,70,0.035239,0
raw,vector,,,10,91,579,0.035227,0
raw,vector,,,10,92,254,0.035038,0
raw,vector,,,10,93,1237,0.034785,0
raw,vector,,,10,94,1364,0.034611,0
raw,vector,,,10,95,907,0.034290,0
raw,vector,,,10,96,125,0.034284,0
raw,vector,,,10,97,947,0.034118,0
raw,vector,,,10,98,259,0.033924,2
raw,vector,,,10,99,441,0.033791,0
raw,vector,,,10,100,434,0.033467,0
raw,vector,,,11,1,495,0.369183,0
raw,vector,,,11,2,654,0.194244,4
raw,vector,,,11,3,556,0.172217,0
raw,vector,,,11,4,273,0.154610,0
raw,vector,,,11,5,1327,0.149041,0
raw,vector,,,11,6,472,0.148640,0
raw,vector,,,11,7,557,0.137240,0
raw,vector,,,11,8,305,0.130643,0
raw,vector,,,11,9,27,0.120867,3
raw,vector,,,11,10,72,0.117855,0
raw,vector,,,11,11,147,0.117329,0
raw,vector,,,11,12,1356,0.113564,0
raw,vector,,,11,13,1157,0.112412,0
raw,vector,,,11,14,802,0.110909,0
raw,vector,,,11,15,1238,0.110894,0
raw,vector,,,11,16,843,0.108336,0
raw,vector,,,11,17,570,0.108255,0
raw,vector,,,11,18,28,0.105705,3
raw,vector,,,11,19,192,0.103972,0
raw,vector,,,11,20,1310,0.101926,0
raw,vector,,,11,21,341,0.101891,0
raw,vector,,,11,22,567,0.101139,0
raw,vector,,,11,23,525,0.100782,0
raw,vector,,,11,24,1186,0.099558,0
raw,vector,,,11,25,304,0.096121,0
raw,vector,,,11,26,667,0.094657,0
raw,vector,,,11,27,279,0.092517,0
raw,vector,,,11,28,308,0.092511,0
raw,vector,,,11,29,889,0.090809,0
raw,vector,,,11,30,1231,0.089809,0
raw,vector,,,11,31,360,0.089119,0
raw,vector,,,11,32,1252,0.084319,0
raw,vector,,,11,33,1200,0.083894,0
raw,vector,,,11,34,1319,0.083247,0
raw,vector,,,11,35,1314,0.081430,0
raw,vector,,,11,36,1387,0.081135,0
raw,vector,,,11,37,2,0.080399,0
raw,vector,,,11,38,1192,0.079950,0
raw,vector,,,11,39,1037,0.078496,0
raw,vector,,,11,40,1156,0.078159,0
raw,vector,,,11,41,110,0.077991,0
raw,vector,,,11,42,456,0.077035,0
raw,vector,,,11,43,25,0.076704,0
raw,vector,,,11,44,593,0.073531,0
raw,vector,,,11,45,540,0.072725,0
raw,vector,,,11,46,35,0.071000,0
raw,vector,,,11,47,262,0.069979,3
raw,vector,,,11,48,107,0.067006,0
raw,vector,,,11,49,320,0.066927,0
raw,vector,,,11,50,1274,0.066742,0
raw,vector,,,11,51,1258,0.066667,0
raw,vector,,,11,52,543,0.065091,0
raw,vector,,,11,53,264,0.064866,0
raw,vector,,,11,54,1307,0.064486,0
raw,vector,,,11,55,36,0.064320,0
raw,vector,,,11,56,1147,0.064217,0
raw,vector,,,11,57,977,0.064160,0
raw,vector,,,11,58,334,0.064125,0
raw,vector,,,11,59,410,0.063074,0
raw,vector,,,11,60,284,0.062646,0
raw,vector,,,11,61,1229,0.062078,0
raw,vector,,,11,62,263,0.061803,3
raw,vector,,,11,63,639,0.060786,0
raw,vector,,,11,64,981,0.060473,0
raw,vector,,,11,65,1393,0.060400,0
raw,vector,,,11,66,724,0.059963,0
raw,vector,,,11,67,177,0.059553,0
raw,vector,,,11,68,287,0.059061,0
raw,vector,,,11,69,309,0.058834,0
raw,vector,,,11,70,941,0.058677,0
raw,vector,,,11,71,939,0.058607,0
raw,vector,,,11,72,276,0.058511,0
raw,vector,,,11,73,369,0.058429,0
raw,vector,,,11,74,1235,0.058288,0
raw,vector,,,11,75,370,0.057829,0
raw,vector,,,11,76,473,0.057475,0
raw,vector,,,11,77,641,0.057068,0
raw,vector,,,11,78,670,0.056976,0
raw,vector,,,11,79,634,0.056575,0
raw,vector,,,11,80,1266,0.056358,0
raw,vector,,,11,81,836,0.056249,0
raw,vector,,,11,82,1108,0.055818,0
raw,vector,,,11,83,1389,0.055719,0
raw,vector,,,11,84,1124,0.054952,0
raw,vector,,,11,85,58,0.054729,0
raw,vector,,,11,86,777,0.054250,0
raw,vector,,,11,87,1392,0.054246,0
raw,vector,,,11,88,1152,0.053827,0
raw,vector,,,11,89,1293,0.053815,0
raw,vector,,,11,90,688,0.053768,0
raw,vector,,,11,91,402,0.053689,0
raw,vector,,,11,92,1149,0.053533,0
raw,vector,,,11,93,665,0.053350,0
raw,vector,,,11,94,188,0.053101,0
raw,vector,,,11,95,1218,0.052993,0
raw,vector,,,11,96,1242,0.052949,0
raw,vector,,,11,97,1375,0.052934,0
raw,vector,,,11,98,1303,0.052931,0
raw,vector,,,11,99,666,0.052186,0
raw,vector,,,11,100,483,0.051824,0
raw,vector,,,12,1,624,0.186911,0
raw,vector,,,12,2,543,0.166609,0
raw,vector,,,12,3,1232,0.156834,0
raw,vector,,,12,4,1221,0.143899,0
raw,vector,,,12,5,245,0.125923,0
raw,vector,,,12,6,1223,0.125529,0
raw,vector,,,12,7,631,0.118505,0
raw,vector,,,12,8,652,0.114829,2
raw,vector,,,12,9,966,0.111794,0
raw,vector,,,12,10,1222,0.104779,0
raw,vector,,,12,11,34,0.104229,0
raw,vector,,,12,12,590,0.100815,0
raw,vector,,,12,13,1164,0.094326,0
raw,vector,,,12,14,387,0.093410,0
raw,vector,,,12,15,1209,0.092244,0
raw,vector,,,12,16,1094,0.091823,0
raw,vector,,,12,17,649,0.087608,4
raw,vector,,,12,18,215,0.084688,0
raw,vector,,,12,19,1165,0.083152,0
raw,vector,,,12,20,939,0.081598,0
raw,vector,,,12,21,253,0.081393,0
raw,vector,,,12,22,806,0.081046,0
raw,vector,,,12,23,650,0.079805,2
raw,vector,,,12,24,615,0.077767,0
raw,vector,,,12,25,281,0.077168,0
raw,vector,,,12,26,1091,0.076431,0
raw,vector,,,12,27,270,0.075985,0
raw,vector,,,12,28,704,0.074569,0
raw,vector,,,12,29,1305,0.073784,0
raw,vector,,,12,30,1144,0.072375,0
raw,vector,,,12,31,982,0.070464,0
raw,vector,,,12,32,805,0.069773,0
raw,vector,,,12,33,39,0.068844,0
raw,vector,,,12,34,602,0.068663,0
raw,vector,,,12,35,862,0.068616,0
raw,vector,,,12,36,404,0.068356,0
raw,vector,,,12,37,643,0.068133,0
raw,vector,,,12,38,1167,0.067110,0
raw,vector,,,12,39,592,0.066539,0
raw,vector,,,12,40,207,0.065423,0
raw,vector,,,12,41,810,0.065217,0
raw,vector,,,12,42,792,0.064186,0
raw,vector,,,12,43,614,0.061796,0
raw,vector,,,12,44,86,0.060675,2
raw,vector,,,12,45,708,0.059721,0
raw,vector,,,12,46,610,0.058299,0
raw,vector,,,12,47,112,0.057632,0
raw,vector,,,12,48,1334,0.057338,0
raw,vector,,,12,49,1063,0.057250,0
raw,vector,,,12,50,1332,0.056418,0
raw,vector,,,12,51,338,0.055999,0
raw,vector,,,12,52,548,0.055160,0
raw,vector,,,12,53,588,0.054969,0
raw,vector,,,12,54,632,0.054091,0
raw,vector,,,12,55,203,0.053696,0
raw,vector,,,12,56,1203,0.053394,0
raw,vector,,,12,57,1379,0.053350,0
raw,vector,,,12,58,1315,0.051483,0
raw,vector,,,12,59,1162,0.050197,0
raw,vector,,,12,60,754,0.050178,0
raw,vector,,,12,61,576,0.050039,0
raw,vector,,,12,62,749,0.049406,0
raw,vector,,,12,63,94,0.049109,0
raw,vector,,,12,64,213,0.049089,0
raw,vector,,,12,65,1187,0.048414,0
raw,vector,,,12,66,1362,0.048253,0
raw,vector,,,12,67,603,0.047914,0
raw,vector,,,12,68,1227,0.047877,0
raw,vector,,,12,69,671,0.047840,0
raw,vector,,,12,70,324,0.047738,0
raw,vector,,,12,71,678,0.047705,0
raw,vector,,,12,72,1391,0.047197,0
raw,vector,,,12,73,453,0.047111,0
raw,vector,,,12,74,589,0.047020,0
raw,vector,,,12,75,315,0.046812,0
raw,vector,,,12,76,676,0.046616,0
raw,vector,,,12,77,1333,0.046486,0
raw,vector,,,12,78,172,0.046250,0
raw,vector,,,12,79,1103,0.046137,0
raw,vector,,,12,80,723,0.045901,0
raw,vector,,,12,81,426,0.045649,0
raw,vector,,,12,82,921,0.044989,0
raw,vector,,,12,83,747,0.044870,0
raw,vector,,,12,84,364,0.044421,0
raw,vector,,,12,85,6,0.044312,0
raw,vector,,,12,86,807,0.043821,0
raw,vector,,,12,87,1339,0.043600,0
raw,vector,,,12,88,968,0.043271,0
raw,vector,,,12,89,137,0.042452,0
raw,vector,,,12,90,33,0.042274,0
raw,vector,,,12,91,730,0.042218,0
raw,vector,,,12,92,13,0.042010,0
raw,vector,,,12,93,417,0.041880,0
raw,vector,,,12,94,798,0.041521,0
raw,vector,,,12,95,236,0.041311,0
raw,vector,,,12,96,567,0.041210,0
raw,vector,,,12,97,1273,0.041034,0
raw,vector,,,12,98,860,0.040883,0
raw,vector,,,12,99,791,0.040793,0
raw,vector,,,12,100,606,0.039778,0
raw,vector,,,13,1,496,0.461687,0
raw,vector,,,13,2,903,0.192039,0
raw,vector,,,13,3,643,0.142682,0
raw,vector,,,13,4,520,0.125821,0
raw,vector,,,13,5,199,0.113759,0
raw,vector,,,13,6,313,0.109984,0
raw,vector,,,13,7,38,0.109959,0
raw,vector,,,13,8,1268,0.092091,0
raw,vector,,,13,9,1099,0.090005,0
raw,vector,,,13,10,880,0.086619,0
raw,vector,,,13,11,440,0.085776,0
raw,vector,,,13,12,879,0.076438,0
raw,vector,,,13,13,503,0.065124,0
raw,vector,,,13,14,469,0.064906,0
raw,vector,,,13,15,468,0.064619,0
raw,vector,,,13,16,1332,0.064140,0
raw,vector,,,13,17,526,0.064073,0
raw,vector,,,13,18,853,0.061703,0
raw,vector,,,13,19,797,0.061681,0
raw,vector,,,13,20,1079,0.061560,0
raw,vector,,,13,21,415,0.061459,0
raw,vector,,,13,22,1334,0.060559,0
raw,vector,,,13,23,1017,0.060456,0
raw,vector,,,13,24,251,0.060205,0
raw,vector,,,13,25,660,0.059699,0
raw,vector,,,13,26,335,0.059578,0
raw,vector,,,13,27,1037,0.057779,0
raw,vector,,,13,28,801,0.057472,0
raw,vector,,,13,29,1242,0.056747,0
raw,vector,,,13,30,258,0.056032,0
raw,vector,,,13,31,117,0.054892,0
raw,vector,,,13,32,312,0.054195,0
raw,vector,,,13,33,1248,0.051835,0
raw,vector,,,13,34,594,0.051755,0
raw,vector,,,13,35,36,0.050913,0
raw,vector,,,13,36,316,0.050771,0
raw,vector,,,13,37,1290,0.050762,0
raw,vector,,,13,38,893,0.050431,0
raw,vector,,,13,39,1068,0.049973,0
raw,vector,,,13,40,467,0.049816,0
raw,vector,,,13,41,28,0.047383,0
raw,vector,,,13,42,42,0.046920,0
raw,vector,,,13,43,701,0.046605,0
raw,vector,,,13,44,1072,0.045880,0
raw,vector,,,13,45,197,0.045549,0
raw,vector,,,13,46,236,0.044181,0
raw,vector,,,13,47,1183,0.043997,0
raw,vector,,,13,48,231,0.043925,0
raw,vector,,,13,49,1154,0.043603,0
raw,vector,,,13,50,713,0.042635,0
raw,vector,,,13,51,1153,0.042288,0
raw,vector,,,13,52,27,0.040534,0
raw,vector,,,13,53,828,0.039299,0
raw,vector,,,13,54,143,0.039072,0
raw,vector,,,13,55,404,0.038887,0
raw,vector,,,13,56,577,0.038155,0
raw,vector,,,13,57,876,0.038071,0
raw,vector,,,13,58,124,0.037964,0
raw,vector,,,13,59,1338,0.037539,0
raw,vector,,,13,60,1260,0.036784,0
raw,vector,,,13,61,795,0.036610,0
raw,vector,,,13,62,961,0.036567,0
raw,vector,,,13,63,521,0.036259,0
raw,vector,,,13,64,498,0.035917,0
raw,vector,,,13,65,1207,0.035560,0
raw,vector,,,13,66,118,0.034253,0
raw,vector,,,13,67,587,0.034206,0
raw,vector,,,13,68,1006,0.033172,0
raw,vector,,,13,69,1341,0.033164,0
raw,vector,,,13,70,140,0.033120,0
raw,vector,,,13,71,927,0.032732,0
raw,vector,,,13,72,573,0.032457,0
raw,vector,,,13,73,750,0.032094,0
raw,vector,,,13,74,872,0.031918,0
raw,vector,,,13,75,564,0.031742,0
raw,vector,,,13,76,924,0.031378,0
raw,vector,,,13,77,1043,0.030836,0
raw,vector,,,13,78,1220,0.030679,0
raw,vector,,,13,79,707,0.030392,0
raw,vector,,,13,80,455,0.030236,0
raw,vector,,,13,81,1224,0.029961,0
raw,vector,,,13,82,191,0.029519,0
raw,vector,,,13,83,80,0.028918,0
raw,vector,,,13,84,918,0.028659,0
raw,vector,,,13,85,252,0.028608,0
raw,vector,,,13,86,563,0.028568,0
raw,vector,,,13,87,991,0.028188,0
raw,vector,,,13,88,1195,0.028174,0
raw,vector,,,13,89,1134,0.028019,0
raw,vector,,,13,90,1294,0.027811,0
raw,vector,,,13,91,815,0.027802,0
raw,vector,,,13,92,753,0.027716,0
raw,vector,,,13,93,709,0.027655,0
raw,vector,,,13,94,625,0.027496,0
raw,vector,,,13,95,917,0.026578,0
raw,vector,,,13,96,1309,0.026295,0
raw,vector,,,13,97,1209,0.025986,0
raw,vector,,,13,98,1028,0.025916,0
raw,vector,,,13,99,1296,0.025821,0
raw,vector,,,13,100,711,0.025651,0
raw,vector,,,14,1,46,0.229377,0
raw,vector,,,14,2,875,0.187863,0
raw,vector,,,14,3,256,0.175231,0
raw,vector,,,14,4,388,0.163937,0
raw,vector,,,14,5,739,0.156297,0
raw,vector,,,14,6,170,0.129660,0
raw,vector,,,14,7,1364,0.126579,0
raw,vector,,,14,8,64,0.111147,1
raw,vector,,,14,9,973,0.108295,0
raw,vector,,,14,10,568,0.105694,0
raw,vector,,,14,11,291,0.104700,0
